date,constant,rolling_20d,rolling_60d,ewma_0.94,garch,egarch,gjr
2024-04-23,0.4733768076373277,0.4483232845441782,0.5845947574081228,0.4887389251114256,0.448060981572707,0.44855210944314033,0.42378195680031683
2024-04-24,0.4731461963493615,0.44841402779691475,0.5841134121587978,0.47451110710747224,0.43112427416170057,0.42737778047429015,0.4076927855153425
2024-04-25,0.47319900432153456,0.43963920175116133,0.5885493258382121,0.4766675653901387,0.4459164522404724,0.4790250141436194,0.49944084907683534
2024-04-26,0.47295612823966926,0.43932016631542825,0.5885489613437834,0.4623124056338702,0.4277126395565851,0.4384179298568168,0.4325906431883774
2024-04-27,0.47275182385787384,0.43523948774053506,0.5802035634056065,0.4503637726414029,0.4165884442958007,0.4314354622445035,0.42060971685929177
2024-04-28,0.4725180632372111,0.43356281961306636,0.5732188034236597,0.43712501098693163,0.4038190384245589,0.4110925997104604,0.4048658239050313
2024-04-29,0.47228321753814523,0.41117711939215895,0.5399207612835576,0.4242232680805159,0.39282362503246254,0.3939152459733844,0.39846139985883616
2024-04-30,0.47207213144151544,0.40088713578190527,0.5384604376058799,0.4137373594003163,0.3856173435982597,0.3838621131350818,0.39713804645026346
2024-05-01,0.4725406313666292,0.4219124494029425,0.5471295214404643,0.4460914798547348,0.452793039630256,0.5038936623098372,0.6135166660491052
2024-05-02,0.47273562188100204,0.43700806022726874,0.5529123746834642,0.4587012333297268,0.47684208121050425,0.5558904450551935,0.608650749320199
2024-05-03,0.4725486949791481,0.42749198883617817,0.5524610019813581,0.4484978573870378,0.45910321425435896,0.514731882473987,0.48658145066751257
2024-05-04,0.4733899485478892,0.4612424614212111,0.542135160055842,0.5004411939251227,0.5345928359817094,0.5618437743744379,0.5504795594107026
2024-05-05,0.4732103926600014,0.45153323277942936,0.525655840248466,0.4891322022163129,0.5094407861819465,0.5207222167053447,0.46184039667354176
2024-05-06,0.4729689576560024,0.4331724070618034,0.5204208699553657,0.4743074299547314,0.4825184829905119,0.469321302605802,0.4170876439730485
2024-05-07,0.47278321927537,0.4356230133935005,0.5205009196760484,0.4628774769077157,0.4648904399289564,0.4612026510412669,0.4211657717162016
2024-05-08,0.472594007684534,0.4132148615216588,0.5192745866347324,0.45165601711483827,0.4494899871427388,0.45373202429702864,0.42125585923911096
2024-05-09,0.47245246823102544,0.396598601127938,0.520424905531198,0.44370241296927276,0.4413361413861224,0.46157477346030645,0.43875676606634273
2024-05-10,0.47245154187916155,0.41211643358658007,0.5241916180010548,0.4461630564783443,0.44698154561580633,0.4665237190410434,0.43950455262239674
2024-05-11,0.4725731237908155,0.4244639794979537,0.5200742879973916,0.4544184144620102,0.465375302587851,0.5186544947601699,0.530377069932835
2024-05-12,0.4723330628551616,0.42454524882927475,0.5199126749999082,0.44057500297213,0.44439788809746866,0.4665787698512022,0.44555896097588843
2024-05-13,0.47212065905259665,0.4106059681412071,0.5181054731736029,0.4292009080222744,0.4288136419210084,0.43990207444735724,0.414242305331711
2024-05-14,0.472023437622724,0.42185109741831495,0.518973631745625,0.4261634014515538,0.42686418182431723,0.43687443150150285,0.41745400569924074
2024-05-15,0.4719172005391439,0.41352216993890667,0.5177394238188391,0.4215081755548779,0.42594854172306956,0.45714277060411196,0.4476219542659564
2024-05-16,0.4732309900737124,0.4986914082225674,0.5279119059043141,0.5056851290171004,0.5501515915006183,0.5438244514364698,0.5797586826059198
2024-05-17,0.47306426104594024,0.5004501013255485,0.5200037330807933,0.4940336390135629,0.5244125955843987,0.5218659992540426,0.4933658881063771
2024-05-18,0.4730231589227763,0.5081950830219654,0.5225490322021106,0.4911200807568751,0.5122299215384837,0.5071982377434082,0.45554757908729604
2024-05-19,0.4727860637333502,0.5076502027533842,0.49252007698309447,0.4762021482800684,0.48518141870910947,0.46004751452149373,0.41590028292957965
2024-05-20,0.4725784228936586,0.508809621807265,0.4513004541687009,0.46329585784467425,0.46470187911710986,0.44427758978079385,0.41067914920697174
2024-05-21,0.4739376458135545,0.5359681486981456,0.4725625804181951,0.541995072575057,0.5797197258974501,0.5376028232979709,0.5747079344696353
2024-05-22,0.47379798373342796,0.51583983692818,0.47085484712415066,0.5303102527343193,0.5520910159518636,0.5241791352861074,0.49916179339829553
2024-05-23,0.47362243009116045,0.522480533828933,0.47203063157816333,0.5172202844681038,0.5252298915875716,0.5042849842031173,0.45532231606451556
2024-05-24,0.4734719488220255,0.48649990374306956,0.46288804952180507,0.505932877638454,0.5043181076189582,0.49656854773195636,0.4461667963158759
2024-05-25,0.47325137672145096,0.48489265268311055,0.4557057505626577,0.4917072584368023,0.47952695903197173,0.4591011597385956,0.41374774920308494
2024-05-26,0.4730407444535884,0.4854429321106469,0.45623687856079426,0.4785728035585516,0.4590387713581327,0.43343005823881864,0.40205924503251794
2024-05-27,0.47283996556295693,0.4841797375982199,0.45651757604026916,0.46588900953035944,0.4428924854679456,0.42616173760154874,0.40743004005009564
2024-05-28,0.4726416539639148,0.4804018871465116,0.4556764908556065,0.45442651013644575,0.4288840938148069,0.41102702894559207,0.4011964926433263
2024-05-29,0.4724793853129637,0.4787678689866762,0.45617206747947225,0.4448605505782312,0.4214229880559317,0.42221352131949486,0.4211647371110924
2024-05-30,0.47227770919380346,0.47300345855875237,0.4566281167493313,0.4332419136547153,0.41082696085033416,0.4167824568624677,0.41406145251034115
2024-05-31,0.4720734555783048,0.4496134090209669,0.45448480483369796,0.4224769259550546,0.4010608778274001,0.40196252106524016,0.40282182335266714
2024-06-01,0.47188739726099027,0.45423801725098106,0.45281220019366625,0.41260920770438836,0.39546037990024513,0.4070597287253069,0.41269775063494735
2024-06-02,0.47165408777264145,0.4538939802353354,0.43468067667675625,0.40023213559283516,0.38496275874932584,0.38148476871712944,0.398192638691697
2024-06-03,0.4714196145120505,0.44883413952123025,0.43441982659993966,0.3880479303590536,0.3760039825537125,0.3574330641477711,0.3923115034236419
2024-06-04,0.47124312526185336,0.44004802158094974,0.42848846672727114,0.38105104114546695,0.37474738888010595,0.36138029621263185,0.39957177223051976
2024-06-05,0.47117240632669216,0.3617181509362052,0.4310200080334519,0.38264180729049313,0.38635919127763246,0.3797502982613233,0.41436506426595626
2024-06-06,0.47094990271023335,0.35481795260110843,0.4301548152045805,0.37206898662023213,0.37838741689762473,0.3660307160040355,0.4011501060813804
2024-06-07,0.470724510883567,0.34504232095414444,0.43011979347075524,0.36117386812807645,0.3717299899489167,0.35772558229435686,0.39787531990526126
2024-06-08,0.4706065270341415,0.35427599155889133,0.42691092223469007,0.358696166001192,0.37968586301261953,0.3921450381439897,0.43736598193989656
2024-06-09,0.47037444166375386,0.3516574187440649,0.4207792074858198,0.3477749623478634,0.37179779117551803,0.3686692572980429,0.4088199120401204
2024-06-10,0.4701466917893528,0.2110002073851393,0.41870942695931945,0.337726567416663,0.3655584878192552,0.35365310830036756,0.3982285444620742
2024-06-11,0.4699168410434311,0.20110041479851154,0.4184350516980339,0.32752570464691244,0.3603105185373455,0.34117868518482114,0.39451832277957677
2024-06-12,0.4699587925204107,0.22441048387683218,0.41487976101970225,0.3401634387676061,0.3899528909295823,0.4131665094465981,0.49089259730850077
2024-06-13,0.4697700669561808,0.22179622871809518,0.4020508635439167,0.3339538429269294,0.3849062277453633,0.40176393726633414,0.4352536763542253
2024-06-14,0.4696732234294943,0.23257672323998008,0.40031621428857844,0.33465146166632415,0.39264252968627406,0.43107227475437826,0.4573125741576155
2024-06-15,0.46948007533341785,0.23060205248178692,0.39413612629511247,0.32734808343656224,0.38735562145592467,0.42572021512720887,0.4307867370329736
2024-06-16,0.4692506615683362,0.2289859489851336,0.394010083289885,0.3175526249289589,0.3781476265917102,0.39591683134089684,0.4061862478328549
2024-06-17,0.46903004139213983,0.22491795580022392,0.38494579908103477,0.3090017445731752,0.37136724403356625,0.37814572420668385,0.39785523756754515
2024-06-18,0.4688026772057311,0.21887079382257998,0.3781099903769579,0.29971401441499473,0.3651848442820667,0.36160820804078914,0.3945557757418667
2024-06-19,0.4686899712197118,0.22696831338023385,0.3805138185481112,0.30111080139970814,0.3748903056882654,0.3960214835715074,0.4374930180676924
2024-06-20,0.4684641027094889,0.22139541013342387,0.37883207972476834,0.2921364032615313,0.3682416901860161,0.37720670902182796,0.4100017181649979
2024-06-21,0.4682373304748949,0.218011896793673,0.3788519593903279,0.2833463418249601,0.3625483136650846,0.3603499799940779,0.39895683322449876
2024-06-22,0.46804694773114147,0.21956650530494884,0.37462331901495616,0.2782052307926344,0.362761328118775,0.3704899233388588,0.40932459893733525
2024-06-23,0.46781955947491494,0.2200123350897815,0.37445673396122536,0.269896761069037,0.35768320175404117,0.3514577648417661,0.3979403459814788
2024-06-24,0.46767127515943835,0.21451627287877564,0.3701764876810332,0.26959359671045985,0.36426408131583277,0.37800194942030707,0.42502490158888595
2024-06-25,0.468014093566497,0.23239539220254252,0.3818701950524225,0.3166215779884991,0.4172752280680217,0.4760535931809047,0.4470105677282647
2024-06-26,0.4679456305072956,0.25555028348063974,0.3849583595850829,0.32239800902312893,0.419435681017642,0.46897555863416496,0.4382573416444752
2024-06-27,0.4677919209638706,0.2574489360043484,0.3861965177226001,0.31876321928283446,0.41304263882990655,0.46655399056301977,0.43260192494038524
2024-06-28,0.46760492505413215,0.2627084075346222,0.38706068531881427,0.31318995961122215,0.40331073786750776,0.4433713999387141,0.4194910714816211
2024-06-29,0.46749949180671546,0.26720197973025833,0.38858549863489894,0.3142893024637282,0.40489691752213836,0.45877847967821583,0.423590275681511
2024-06-30,0.46729302350233476,0.27025312871770274,0.37509625748056574,0.30690096231853786,0.39422075437691384,0.4319675412252328,0.4106059191914283
2024-07-01,0.467282096098942,0.2987741585000116,0.3704889064689229,0.31877591307693015,0.4066728295132393,0.4408006359272027,0.4106140413685497
2024-07-02,0.46705740620465186,0.2829615343168783,0.36944138624421835,0.30925249194702736,0.3937821305910813,0.4082207212728602,0.3983642978345101
2024-07-03,0.4668815522490042,0.2777345326646513,0.3468520150875313,0.3041235354333922,0.38873473799379965,0.41137416312005504,0.3954530527108554
2024-07-04,0.46689999908508745,0.2857951805917525,0.35056231185341136,0.3169626185417467,0.40682877359827485,0.45840837622234226,0.42169735226420013
2024-07-05,0.46742621971570186,0.3327007934544031,0.3665322335672375,0.3702649529753907,0.47272235004623836,0.5609520016501764,0.5069334394507053
2024-07-06,0.4672110425658076,0.3307451935943998,0.36578787995286827,0.3596296140957329,0.45192211781364555,0.5127495838014501,0.4835168647351751
2024-07-07,0.46719465311152353,0.3521638785232911,0.37024673217853965,0.3664119867467324,0.45312485621211895,0.5028202693397426,0.4720136771497979
2024-07-08,0.46744293074091786,0.37364719053576323,0.3781457218058263,0.3911494068147634,0.48119224116992926,0.5608757660413881,0.5111992538022275
2024-07-09,0.46727465684180214,0.3799675123190101,0.3739857584197503,0.3838877954202439,0.46328588542181437,0.5200013653352739,0.4886039841663364
2024-07-10,0.4671800686500856,0.3941874467080162,0.37034564074074494,0.38278590047564964,0.4550233885174468,0.4995648010555486,0.472520011469971
2024-07-11,0.46696333982460614,0.39400582595604144,0.37043802205768744,0.3715551286349203,0.43627453416743595,0.4629085391335748,0.4530623110053563
2024-07-12,0.46675443421521395,0.3934517782527101,0.3698916439260951,0.3612296326569453,0.42094117727968416,0.43947073449996116,0.4371977023318501
2024-07-13,0.46655238437783814,0.3961550774048934,0.3670300736051549,0.3522380176392805,0.40806030865058707,0.41704271436919327,0.4224295508426114
2024-07-14,0.4664586737589428,0.4054382342039867,0.3678240969844035,0.35303742552255013,0.4088010788125408,0.41915085918812595,0.4157883570456581
2024-07-15,0.46640507179244994,0.38423345030118267,0.33591528421305256,0.3571965056601425,0.413745257829547,0.4258375405555176,0.41244814805798946
2024-07-16,0.4673189954907829,0.4438471053575291,0.3625365173528017,0.4337363848805883,0.5076944373030255,0.4995013372187807,0.4606724966127342
2024-07-17,0.46709836349600364,0.4382144140378017,0.3579809127980889,0.42074309955140904,0.48255088428355664,0.457440122799389,0.44289020976614324
2024-07-18,0.46693990504356636,0.4416517305693835,0.35925285811081237,0.4120904152837596,0.46657724777186044,0.4546339923311357,0.43565922718820027
2024-07-19,0.4667202069796521,0.4335417987600745,0.3587373761058909,0.39963287263190994,0.4465996476730295,0.4232545208455223,0.42117025257868945
2024-07-20,0.4669513048041382,0.45539944342855676,0.33215535594675655,0.4216408614980156,0.47180487704164603,0.45512414946715163,0.432340784286603
2024-07-21,0.4667390522599331,0.4462815072733626,0.3305139305274201,0.4096497065425366,0.45169097714034767,0.4265225940052479,0.41842207680827725
2024-07-22,0.4665677988984836,0.447926050151044,0.33066936381244816,0.40129173527297873,0.43806798635575334,0.41486569493116787,0.4085166865700773
2024-07-23,0.46636817080567733,0.4457763251752287,0.32918751258567797,0.3904200767248225,0.4238011854199874,0.40495414229699,0.40022449528300397
2024-07-24,0.46631102385781675,0.4406195003214129,0.3325074440378509,0.3903549984517454,0.42657596941323,0.4363586401871725,0.41321316384662027
2024-07-25,0.4661120991861214,0.38792462668584604,0.3320691326834303,0.3798789422615508,0.41391030768219716,0.42244348632364914,0.40433144374978963
2024-07-26,0.4658995652580611,0.38505123869073676,0.3316989669523996,0.36909366134408544,0.40119835637880075,0.39929904235147334,0.3939216497468348
2024-07-27,0.4659360689723496,0.3877909084286113,0.3374539333054757,0.3794511371666633,0.41665883633720213,0.4197875212187474,0.39920374332766023
2024-07-28,0.4657177115796166,0.342421843581095,0.33588163562979956,0.36793495297748036,0.4030402043299103,0.3933007559742114,0.38924522891875046
2024-07-29,0.46550681498445423,0.34202022073886357,0.33539631993336955,0.35762752768222983,0.3919236626024505,0.37603902192404637,0.3809049543188105
2024-07-30,0.4654089502659635,0.3545101814160322,0.33739223699659154,0.35625208250448975,0.39558505491348483,0.4045020003393027,0.3913975888464734
2024-07-31,0.46521573849243386,0.3569691261174793,0.3369071640508532,0.34727183772623266,0.3877704975918413,0.3986869533672854,0.38614191189577135
2024-08-01,0.46515163286753636,0.37064617833182706,0.34033183434098074,0.3492760692212337,0.3959519483544541,0.4297933542409702,0.40057063468706017
2024-08-02,0.4649624661530395,0.37091350539450074,0.3412094687219466,0.3415371662559171,0.38804725833377607,0.41269169775021747,0.3918877970970843
2024-08-03,0.46568998970047193,0.4338222599126775,0.3609457647661804,0.4057891881587832,0.47657971588771236,0.5434850978999584,0.505094872551938
2024-08-04,0.4655124255577759,0.4268207991630448,0.35701971146386885,0.3961696657780924,0.4592459361352611,0.5153258969535681,0.48696188667421747
2024-08-05,0.4657603701892228,0.3725829850794282,0.36568238423394955,0.41774458706905,0.48517980441877073,0.5669792997750932,0.5206343214103252
2024-08-06,0.46683695796017505,0.43760955244552485,0.39126781523615795,0.4901334512904507,0.5786606625083365,0.6927046090168135,0.6418797884413397
2024-08-07,0.46696881209967583,0.46709709823527706,0.3991651783594436,0.49745653197084955,0.5717659989474071,0.6516119004197992,0.6150490777562115
2024-08-08,0.4668376641038711,0.46862117130406256,0.40025936438935245,0.4873366369672928,0.5452821822483545,0.6120199577286233,0.5878897826115212
